"date_litter","stage","weight","species","confidence"
"04/12/19",13,222,"ham","medium"
"04/12/19",13,225,"ham","medium"
"04/12/19",13,234,"ham","medium"
"04/12/19",13,237,"ham","medium"
"04/12/19",13,265,"ham","medium"
"05/29/2019",13,440,"ham","medium"
"05/29/2019",13,461,"ham","medium"
"05/29/2019",13,502,"ham","medium"
"05/29/2019",13,574,"ham","medium"
"05/29/2019",13,532,"ham","medium"
"05/29/2019",13,536,"ham","medium"
"05/29/2019",13,561,"ham","medium"
"05/29/2019",13,564,"ham","medium"
"09/10/19",13,388,"ham","medium"
"09/10/19",13,417,"ham","medium"
"09/10/19",13,535,"ham","medium"
"09/10/19",13,587,"ham","medium"
"09/10/19",13,645,"ham","medium"
"03/07/20","13.25",705,"ham","medium"
"03/07/20","13.25",715,"ham","medium"
"03/07/20","13.25",742,"ham","medium"
"03/07/20","13.25",759,"ham","medium"
"03/07/20","13.25",790,"ham","medium"
"03/07/20","13.25",814,"ham","medium"
"03/07/20","13.25",820,"ham","medium"
"03/07/20","13.25",830,"ham","medium"
"03/07/20","13.25",854,"ham","medium"
"03/07/20","13.25",856,"ham","medium"
"03/07/20","13.25",858,"ham","medium"
"03/07/20","13.25",881,"ham","medium"
"03/07/20","13.25",915,"ham","medium"
"03/07/20","13.25",941,"ham","medium"
"03/07/20","13.25",995,"ham","medium"
"11/08/20","13.25",549,"ham","medium"
"11/08/20","13.25",603,"ham","medium"
"11/08/20","13.25",638,"ham","medium"
"11/08/20","13.25",657,"ham","medium"
"11/08/20","13.25",659,"ham","medium"
"11/08/20","13.25",688,"ham","medium"
"11/08/20","13.25",714,"ham","medium"
"11/08/20","13.25",722,"ham","medium"
"11/08/20","13.25",780,"ham","medium"
"11/08/20","13.25",800,"ham","medium"
"11/08/20","13.25",792,"ham","medium"
"11/08/20","13.25",793,"ham","medium"
"11/08/20","13.25",798,"ham","medium"
"11/08/20","13.25",920,"ham","medium"
"20/08/20","13.25",744,"ham","medium"
"20/08/20","13.25",744,"ham","medium"
"20/08/20","13.25",779,"ham","medium"
"20/08/20","13.25",790,"ham","medium"
"20/08/20","13.25",854,"ham","medium"
"20/08/20","13.25",877,"ham","medium"
"20/08/20","13.25",570,"ham","medium"
"20/08/20","13.25",648,"ham","medium"
"20/08/20","13.25",823,"ham","medium"
"20/08/20","13.25",1017,"ham","medium"
"2/14/2018","13.5",795,"ham","medium"
"2/14/2018","13.5",807,"ham","medium"
"2/14/2018","13.5",857,"ham","medium"
"2/14/2018","13.5",896,"ham","medium"
"2/14/2018","13.5",924,"ham","medium"
"2/14/2018","13.5",973,"ham","medium"
"2/14/2018","13.5",984,"ham","medium"
"2/14/2018","13.5",989,"ham","medium"
"2/14/2018","13.5",1033,"ham","medium"
"2/14/2018","13.5",1060,"ham","medium"
"2/14/2018","13.5",1062,"ham","medium"
"2/14/2018","13.5",1100,"ham","medium"
"2/14/2018","13.5",1129,"ham","medium"
"2/21/2018","13.5",902,"ham","medium"
"2/21/2018","13.5",922,"ham","medium"
"2/21/2018","13.5",955,"ham","medium"
"2/21/2018","13.5",990,"ham","medium"
"2/21/2018","13.5",1041,"ham","medium"
"2/21/2018","13.5",1056,"ham","medium"
"2/21/2018","13.5",1123,"ham","medium"
"5/17/2018","13.5",920,"ham","medium"
"5/17/2018","13.5",936,"ham","medium"
"5/17/2018","13.5",968,"ham","medium"
"5/17/2018","13.5",1006,"ham","medium"
"5/17/2018","13.5",1056,"ham","medium"
"5/28/2018","13.5",417,"ham","medium"
"5/28/2018","13.5",749,"ham","medium"
"5/28/2018","13.5",847,"ham","medium"
"5/28/2018","13.5",861,"ham","medium"
"5/28/2018","13.5",961,"ham","medium"
"5/28/2018","13.5",988,"ham","medium"
"5/28/2018","13.5",1098,"ham","medium"
"5/30/2018","14.5",1111,"ham","medium"
"5/30/2018","14.5",1130,"ham","medium"
"5/30/2018","14.5",1168,"ham","medium"
"5/30/2018","14.5",1168,"ham","medium"
"5/30/2018","14.5",1248,"ham","medium"
"5/30/2018","14.5",1272,"ham","medium"
"5/30/2018","14.5",1468,"ham","medium"
"5/30/2018","14.5",1498,"ham","medium"
"5/30/2018","14.5",1679,"ham","medium"
"5/30/2018","14.5",1697,"ham","medium"
"10/21/2018",15,665,"ham","medium"
"10/21/2018",15,805,"ham","medium"
"10/21/2018",15,807,"ham","medium"
"10/21/2018",15,832,"ham","medium"
"10/21/2018",15,1017,"ham","medium"
"10/21/2018",15,1115,"ham","medium"
"08/11/17","23.5",450,"aco","medium"
"08/11/17","23.5",465,"aco","medium"
"09/04/17","24.5",861,"aco","medium"
"09/04/17","24.5",878,"aco","medium"
"09/04/17","24.5",935,"aco","medium"
"9/14/2017",23,470,"aco","medium"
"9/14/2017",23,500,"aco","medium"
"10/09/17",26,1635,"aco","medium"
"10/09/17",26,1680,"aco","medium"
"10/11/17","21.5",320,"aco","medium"
"10/11/17","21.5",322,"aco","medium"
"10/11/17","21.5",454,"aco","medium"
"10/11/17","21.5",478,"aco","medium"
"10/11/17","21.5",483,"aco","medium"
"10/16/2017","23.5",774,"aco","medium"
"11/13/2017","25.5",1244,"aco","medium"
"11/13/2017","25.5",1272,"aco","medium"
"12/04/17","24.5",852,"aco","medium"
"12/04/17","24.5",883,"aco","medium"
"12/04/17","24.5",970,"aco","medium"
"12/06/17",21,456,"aco","medium"
"12/08/17","20.5",336,"aco","medium"
"12/08/17","20.5",338,"aco","medium"
"12/08/17","20.5",367,"aco","medium"
"12/15/2017","21.5",430,"aco","medium"
"12/15/2017",22,506,"aco","medium"
"12/15/2017",22,572,"aco","medium"
"5/25/2018",22,348,"aco","medium"
"5/25/2018",22,369,"aco","medium"
"5/25/2018",22,381,"aco","medium"
"5/30/2018",22,503,"aco","medium"
"5/30/2018",22,512,"aco","medium"
"5/31/2018","22.5",430,"aco","medium"
"5/31/2018","22.5",482,"aco","medium"
"5/31/2018","22.5",493,"aco","medium"
"06/04/18","24.5",734,"aco","medium"
"06/04/18","24.5",776,"aco","medium"
"06/04/18",25,954,"aco","medium"
"06/04/18",25,982,"aco","medium"
"06/04/18",25,1016,"aco","medium"
"6/22/2018","21.5",467,"aco","medium"
"6/22/2018","21.5",488,"aco","medium"
"6/22/2018","21.5",510,"aco","medium"
"02/08/19","22.5",680,"aco","medium"
"07/10/19","23.5",601,"aco","medium"
"12/07/19","21.5",414,"aco","medium"
"12/07/19","21.5",437,"aco","medium"
"12/07/19","23.5",858,"aco","medium"
"12/07/19","23.5",865,"aco","medium"
"12/12/19","22.5",481,"aco","medium"
"12/12/19","22.5",554,"aco","medium"
"12/12/19","22.5",616,"aco","medium"
"02/07/20","22.5",568,"aco","medium"
"02/07/20","22.5",592,"aco","medium"
"04/08/20","25.5",1234,"aco","medium"
"04/08/20","25.5",1253,"aco","medium"
"04/08/20","25.5",1257,"aco","medium"
"07/08/20","23.5",712,"aco","medium"
"07/08/20","23.5",826,"aco","medium"
"07/08/20","23.5",828,"aco","medium"
"15/07/20","21.5",480,"aco","medium"
"15/07/20","21.5",519,"aco","medium"
"15/07/20","21.5",520,"aco","medium"
"17/07/20","21.5",358,"aco","medium"
"17/07/20","21.5",376,"aco","medium"
"18/10/19",23,686,"aco","medium"
"18/10/19",23,728,"aco","medium"
"20-08-2020 1 femelle ","22.5",543,"aco","medium"
"20-08-2020 1 femelle ","22.5",573,"aco","medium"
"20-08-2020 1 femelle ","22.5",613,"aco","medium"
"27/07/20-femelle1 (faite en dernier)","26.5",1450,"aco","medium"
"27/07/20-femelle1 (faite en dernier)","26.5",1464,"aco","medium"
"27/07/20-femelle1 (faite en quatrième)","26.5",1132,"aco","medium"
"27/07/20-femelle1 (faite en quatrième)","26.5",1256,"aco","medium"
"27/07/20-femelle1 (faite en quatrième)","26.5",1431,"aco","medium"
"27/07/20-femelle3 (faite en troisième)","24.5",972,"aco","medium"
"27/07/20-femelle3 (faite en troisième)","24.5",1048,"aco","medium"
"27/07/20-femelle4 (faite en second)","24.5",849,"aco","medium"
"27/07/20-femelle5 (faite en premier)","24.5",743,"aco","medium"
"27/07/20-femelle5 (faite en premier)","24.5",821,"aco","medium"
"29/07/19","24.5",1014,"aco","medium"
"29/07/19","24.5",1023,"aco","medium"
"28/08/20","21.5",416,"aco","medium"
"28/08/20","21.5",416,"aco","medium"
"28/08/20","21.5",422,"aco","medium"
"14/09/20","24.5",772,"aco","medium"
"14/09/20","24.5",1044,"aco","medium"
"24/06/20","20.5",658,"ger","medium"
"24/06/20","20.5",661,"ger","medium"
"24/06/20","20.5",695,"ger","medium"
"24/06/20","20.5",600,"ger","medium"
"24/06/20","20.5",602,"ger","medium"
"24/06/20","20.5",724,"ger","medium"
"24/06/20","21.5",967,"ger","medium"
"24/06/20","21.5",988,"ger","medium"
"24/06/20","21.5",1067,"ger","medium"
"24/06/20","21.5",1094,"ger","medium"
"24/06/20","21.5",1007,"ger","medium"
"24/06/20","21.5",967,"ger","medium"
"18/08/20","20.5",577,"ger","medium"
"18/08/20","20.5",615,"ger","medium"
"18/08/20","20.5",618,"ger","medium"
"18/08/20","20.5",646,"ger","medium"
"18/08/20","20.5",657,"ger","medium"
"18/08/20","21.5",781,"ger","medium"
"18/08/20","21.5",824,"ger","medium"
"18/08/20","21.5",856,"ger","medium"
"18/08/20","21.5",1099,"ger","medium"
"01/09/20","20.5",530,"ger","medium"
"01/09/20","20.5",667,"ger","medium"
"01/09/20","20.5",676,"ger","medium"
"01/09/20","20.5",615,"ger","medium"
"01/09/20","20.5",626,"ger","medium"
"01/09/20","20.5",700,"ger","medium"
"01/09/20","20.5",703,"ger","medium"
"01/09/20","20.5",434,"ger","medium"
"07/09/20","20.5",610,"ger","medium"
"07/09/20","20.5",629,"ger","medium"
"07/09/20","20.5",631,"ger","medium"
"07/09/20","20.5",639,"ger","medium"
"07/09/20","20.5",733,"ger","medium"
"07/09/20","20.5",671,"ger","medium"
"07/09/20","20.5",529,"ger","medium"
"07/09/20","20.5",550,"ger","medium"
"2/27/2018","15.0",314,"mus","medium"
"2/27/2018","15.0",421,"mus","medium"
"2/27/2018","15.0",330,"mus","medium"
"2/27/2018","15.0",381,"mus","medium"
"2/27/2018","15.0",351,"mus","medium"
"2/27/2018","15.0",355,"mus","medium"
"2/27/2018","15.0",406,"mus","medium"
"2/27/2018","15.0",405,"mus","medium"
"2/27/2018","15.0",387,"mus","medium"
"2/27/2018","15.0",390,"mus","medium"
"2/27/2018","15.0",389,"mus","medium"
"2/27/2018","15.0",362,"mus","medium"
"2/27/2018","15.0",362,"mus","medium"
"2/27/2018","15.0",364,"mus","medium"
"2/27/2018","15.0",364,"mus","medium"
"2/27/2018","15.0",367,"mus","medium"
"03/07/18","15.0",355,"mus","medium"
"03/07/18","15.0",360,"mus","medium"
"03/07/18","15.0",364,"mus","medium"
"03/07/18","15.0",369,"mus","medium"
"03/07/18","15.0",376,"mus","medium"
"03/07/18","15.0",387,"mus","medium"
"03/07/18","15.0",383,"mus","medium"
"03/07/18","15.0",396,"mus","medium"
"03/07/18","15.0",408,"mus","medium"
"03/07/18","15.0",341,"mus","medium"
"03/07/18","15.0",341,"mus","medium"
"03/07/18","15.0",347,"mus","medium"
"03/07/18","15.0",345,"mus","medium"
"03/07/18","15.0",341,"mus","medium"
"03/09/18","16.0",567,"mus","medium"
"03/09/18","16.0",596,"mus","medium"
"03/09/18","16.0",612,"mus","medium"
"03/09/18","16.0",615,"mus","medium"
"03/09/18","16.0",623,"mus","medium"
"03/09/18","16.0",624,"mus","medium"
"03/09/18","16.0",632,"mus","medium"
"03/09/18","16.0",635,"mus","medium"
"03/09/18","16.0",519,"mus","medium"
"03/09/18","16.0",539,"mus","medium"
"03/09/18","16.0",453,"mus","medium"
"3/15/2018","16.0",300,"mus","medium"
"3/15/2018","16.0",297,"mus","medium"
"3/15/2018","16.0",355,"mus","medium"
"3/15/2018","16.0",331,"mus","medium"
"3/15/2018","16.0",332,"mus","medium"
"3/15/2018","16.0",326,"mus","medium"
"3/15/2018","16.0",329,"mus","medium"
"3/15/2018","16.0",310,"mus","medium"
"3/15/2018","16.0",310,"mus","medium"
"3/15/2018","16.0",315,"mus","medium"
"3/15/2018","16.0",316,"mus","medium"
"3/15/2018","16.0",317,"mus","medium"
"3/15/2018","16.0",340,"mus","medium"
"3/15/2018","16.0",340,"mus","medium"
"3/15/2018","16.0",293,"mus","medium"
"3/23/2018","17.0",878,"mus","medium"
"3/23/2018","17.0",879,"mus","medium"
"3/23/2018","17.0",870,"mus","medium"
"3/23/2018","17.0",777,"mus","medium"
"3/23/2018","17.0",773,"mus","medium"
"3/23/2018","17.0",779,"mus","medium"
"3/23/2018","17.0",808,"mus","medium"
"3/23/2018","17.0",806,"mus","medium"
"3/23/2018","17.0",854,"mus","medium"
"3/23/2018","17.0",854,"mus","medium"
"3/23/2018","17.0",750,"mus","medium"
"3/23/2018","17.0",744,"mus","medium"
"3/23/2018","17.0",733,"mus","medium"
"3/23/2018","17.0",711,"mus","medium"
"3/23/2018","17.0",825,"mus","medium"
"3/23/2018","17.0",842,"mus","medium"
"3/23/2018","17.0",761,"mus","medium"
"06/08/18","16.0",539,"mus","medium"
"06/08/18","16.0",506,"mus","medium"
"06/08/18","16.0",498,"mus","medium"
"06/08/18","16.0",499,"mus","medium"
"06/08/18","16.0",570,"mus","medium"
"06/08/18","16.0",573,"mus","medium"
"06/08/18","16.0",575,"mus","medium"
"06/08/18","16.0",577,"mus","medium"
"06/08/18","16.0",549,"mus","medium"
"06/08/18","16.0",553,"mus","medium"
"06/08/18","16.0",557,"mus","medium"
"06/08/18","16.0",528,"mus","medium"
"06/08/18","16.0",532,"mus","medium"
"06/08/18","16.0",516,"mus","medium"
"6/14/2018","15.0",341,"mus","medium"
"6/14/2018","15.0",345,"mus","medium"
"6/14/2018","15.0",395,"mus","medium"
"6/14/2018","15.0",396,"mus","medium"
"6/14/2018","15.0",373,"mus","medium"
"6/14/2018","15.0",373,"mus","medium"
"6/14/2018","15.0",375,"mus","medium"
"6/14/2018","15.0",379,"mus","medium"
"6/14/2018","15.0",382,"mus","medium"
"6/14/2018","15.0",384,"mus","medium"
"6/14/2018","15.0",377,"mus","medium"
"6/14/2018","15.0",404,"mus","medium"
"6/15/2018","15.5",470,"mus","medium"
"6/15/2018","15.5",490,"mus","medium"
"6/15/2018","15.5",494,"mus","medium"
"6/15/2018","15.5",450,"mus","medium"
"6/15/2018","15.5",459,"mus","medium"
"6/15/2018","15.5",428,"mus","medium"
"6/15/2018","15.5",417,"mus","medium"
"6/15/2018","15.5",393,"mus","medium"
"6/15/2018","15.5",403,"mus","medium"
"6/15/2018","15.5",344,"mus","medium"
"6/15/2018","15.5",323,"mus","medium"
"7/13/2018",17,782,"mus","medium"
"7/13/2018",17,825,"mus","medium"
"7/13/2018",17,825,"mus","medium"
"7/13/2018",17,853,"mus","medium"
"7/13/2018",17,871,"mus","medium"
"7/13/2018",17,890,"mus","medium"
"7/13/2018",17,894,"mus","medium"
"7/13/2018",17,923,"mus","medium"
"7/13/2018",17,935,"mus","medium"
"7/13/2018",17,974,"mus","medium"
"7/13/2018",17,1018,"mus","medium"
"7/13/2018",17,1030,"mus","medium"
"7/27/2018","14.5",330,"mus","medium"
"7/27/2018","14.5",343,"mus","medium"
"7/27/2018","14.5",360,"mus","medium"
"7/27/2018","14.5",383,"mus","medium"
"7/27/2018","14.5",390,"mus","medium"
"7/27/2018","14.5",392,"mus","medium"
"7/27/2018","14.5",391,"mus","medium"
"7/27/2018","14.5",393,"mus","medium"
"7/27/2018","14.5",403,"mus","medium"
"7/27/2018","14.5",403,"mus","medium"
"7/27/2018","14.5",405,"mus","medium"
"7/27/2018","14.5",406,"mus","medium"
"7/27/2018","14.5",407,"mus","medium"
"7/27/2018","14.5",411,"mus","medium"
"7/27/2018","14.5",412,"mus","medium"
"7/27/2018","14.5",412,"mus","medium"
"7/27/2018","14.5",435,"mus","medium"
"10/08/18","18.5",1075,"mus","medium"
"10/08/18","18.5",1272,"mus","medium"
"10/08/18","18.5",1280,"mus","medium"
"10/08/18","18.5",1298,"mus","medium"
"10/08/18","18.5",1330,"mus","medium"
"10/08/18","18.5",1357,"mus","medium"
"10/08/18","18.5",1360,"mus","medium"
"10/08/18","18.5",1417,"mus","medium"
"10/08/18","18.5",1427,"mus","medium"
"10/08/18","18.5",1430,"mus","medium"
"10/08/18","18.5",1480,"mus","medium"
"10/08/18","18.5",1485,"mus","medium"
"10/08/18","18.5",1493,"mus","medium"
"10/08/18","18.5",1676,"mus","medium"
"10/16/2018","14.5",167,"mus","medium"
"10/16/2018","14.5",200,"mus","medium"
"10/16/2018","14.5",201,"mus","medium"
"10/16/2018","14.5",218,"mus","medium"
"10/16/2018","14.5",229,"mus","medium"
"10/16/2018","14.5",230,"mus","medium"
"10/16/2018","14.5",245,"mus","medium"
"10/16/2018","14.5",250,"mus","medium"
"10/16/2018","14.5",254,"mus","medium"
"10/16/2018","14.5",263,"mus","medium"
"10/16/2018","14.5",264,"mus","medium"
"10/16/2018","14.5",267,"mus","medium"
"10/12/18","17.5",1087,"mus","medium"
"10/12/18","17.5",1251,"mus","medium"
"10/12/18","17.5",1256,"mus","medium"
"10/12/18","17.5",1292,"mus","medium"
"10/12/18","17.5",1333,"mus","medium"
"10/12/18","17.5",1340,"mus","medium"
"10/12/18","17.5",1400,"mus","medium"
"02/05/19","11.5",50,"mus","medium"
"02/05/19","11.5",55,"mus","medium"
"02/05/19","11.5",53,"mus","medium"
"02/05/19","11.5",56,"mus","medium"
"02/05/19","11.5",64,"mus","medium"
"02/05/19","11.5",67,"mus","medium"
"02/05/19","11.5",59,"mus","medium"
"04/04/19","19.5",1923,"mus","medium"
"03/19/2019","12.5",98,"mus","medium"
"03/19/2019","12.5",94,"mus","medium"
"03/19/2019","12.5",110,"mus","medium"
"03/19/2019","12.5",115,"mus","medium"
"03/19/2019","12.5",102,"mus","medium"
"03/19/2019","12.5",102,"mus","medium"
"03/19/2019","12.5",80,"mus","medium"
"03/19/2019","12.5",85,"mus","medium"
"03/19/2019","12.5",98,"mus","medium"
"03/19/2019","12.5",94,"mus","medium"
"01/04/19","19.5",1800,"mus","medium"
"01/04/19","19.5",1807,"mus","medium"
"01/04/19","19.5",1705,"mus","medium"
"01/04/19","19.5",1835,"mus","medium"
"01/04/19","19.5",2039,"mus","medium"
"01/04/19","19.5",1858,"mus","medium"
"01/04/19","19.5",1938,"mus","medium"
"01/04/19","19.5",1916,"mus","medium"
"01/04/19","19.5",1840,"mus","medium"
"01/04/19","19.5",2000,"mus","medium"
"01/04/19","19.5",1866,"mus","medium"
"01/04/19","19.5",1876,"mus","medium"
"01/04/19","19.5",1923,"mus","medium"
"02/04/19","13.5",153,"mus","medium"
"02/04/19","13.5",154,"mus","medium"
"02/04/19","13.5",156,"mus","medium"
"02/04/19","13.5",170,"mus","medium"
"02/04/19","13.5",174,"mus","medium"
"02/04/19","13.5",160,"mus","medium"
"02/04/19","13.5",163,"mus","medium"
"02/04/19","13.5",131,"mus","medium"
"02/04/19","13.5",134,"mus","medium"
"02/04/19","13.5",137,"mus","medium"
"24/01/20","14.5",293,"mus","medium"
"24/01/20","14.5","293.5","mus","medium"
"24/01/20","14.5",302,"mus","medium"
"24/01/20","14.5",303,"mus","medium"
"24/01/20","14.5",307,"mus","medium"
"24/01/20","14.5",276,"mus","medium"
"24/01/20","14.5",313,"mus","medium"
"24/01/20","14.5",321,"mus","medium"
"24/01/20","14.5",326,"mus","medium"
"24/01/20","14.5",338,"mus","medium"
"24/01/20","14.5",332,"mus","medium"
"24/01/20","14.5",345,"mus","medium"
"06/02/20","14.5",268,"mus","medium"
"06/02/20","14.5",268,"mus","medium"
"06/02/20","14.5",305,"mus","medium"
"06/02/20","14.5",305,"mus","medium"
"06/02/20","14.5",301,"mus","medium"
"06/02/20","14.5",301,"mus","medium"
"06/02/20","14.5",286,"mus","medium"
"06/02/20","14.5",287,"mus","medium"
"06/02/20","14.5",291,"mus","medium"
"06/02/20","14.5",291,"mus","medium"
"06/02/20","14.5",291,"mus","medium"
"06/02/20","14.5",314,"mus","medium"
"06/02/20","14.5",321,"mus","medium"
"06/02/20","14.5",332,"mus","medium"
"12/02/20","15.5",442,"mus","medium"
"12/02/20","15.5",450,"mus","medium"
"12/02/20","15.5",458,"mus","medium"
"12/02/20","15.5",462,"mus","medium"
"12/02/20","15.5",462,"mus","medium"
"12/02/20","15.5",428,"mus","medium"
"12/02/20","15.5",428,"mus","medium"
"12/02/20","15.5",431,"mus","medium"
"12/02/20","15.5",434,"mus","medium"
"12/02/20","15.5",475,"mus","medium"
"12/02/20","15.5",507,"mus","medium"
"12/02/20","15.5",573,"mus","medium"
"13/02/20","14.5",270,"mus","medium"
"13/02/20","14.5",274,"mus","medium"
"13/02/20","14.5",287,"mus","medium"
"13/02/20","14.5",288,"mus","medium"
"13/02/20","14.5",296,"mus","medium"
"13/02/20","14.5",297,"mus","medium"
"13/02/20","14.5",317,"mus","medium"
"13/02/20","14.5",326,"mus","medium"
"13/02/20","14.5",263,"mus","medium"
"13/02/20","14.5",308,"mus","medium"
"05/03/20","15.5",664,"mus","medium"
"05/03/20","15.5",666,"mus","medium"
"05/03/20","15.5",558,"mus","medium"
"05/03/20","15.5",565,"mus","medium"
"05/03/20","15.5",683,"mus","medium"
"05/03/20","15.5",584,"mus","medium"
"05/03/20","15.5",648,"mus","medium"
"04/09/20","14.5",325,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",343,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",372,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",284,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",292,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",298,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",302,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",303,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",307,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",312,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",328,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",332,"mus","ask_sophie(14.5( limite 15.0) )"
"04/09/20","14.5",339,"mus","ask_sophie(14.5( limite 15.0) )"
"11/09/20","14.5",261,"mus","medium"
"11/09/20","14.5",261,"mus","medium"
"11/09/20","14.5",279,"mus","medium"
"11/09/20","14.5",279,"mus","medium"
"11/09/20","14.5",301,"mus","medium"
"11/09/20","14.5",303,"mus","medium"
"11/09/20","14.5",233,"mus","medium"
"11/09/20","14.5",274,"mus","medium"
"11/09/20","14.5",307,"mus","medium"
"11/09/20","14.5",324,"mus","medium"
"11/09/20","14.5",330,"mus","medium"
"11/09/20","14.5",337,"mus","medium"
"18/09/20","15.5",488,"mus","medium"
"18/09/20","15.5",490,"mus","medium"
"18/09/20","15.5",500,"mus","medium"
"18/09/20","15.5",500,"mus","medium"
"18/09/20","15.5",519,"mus","medium"
"18/09/20","15.5",520,"mus","medium"
"18/09/20","15.5",424,"mus","medium"
"18/09/20","15.5",432,"mus","medium"
"18/09/20","15.5",467,"mus","medium"
"18/09/20","15.5",493,"mus","medium"
"18/09/20","15.5",493,"mus","medium"
"18/09/20","15.5",502,"mus","medium"
"29/08/2013","23.5",2281,"ger","high"
"29/08/2013","23.5",2517,"ger","high"
"29/08/2013","23.5",2852,"ger","high"
"29/08/2013","23.5",2847,"ger","high"
"29/08/2013","23.5",2860,"ger","high"
"12/09/2013","22.5",1161,"ger","high"
"12/09/2013","22.5",1242,"ger","high"
"12/09/2013","22.5",1398,"ger","high"
"12/09/2013","22.5",1453,"ger","high"
"12/09/2013","22.5",1480,"ger","high"
"12/09/2013","22.5",1606,"ger","high"
"12/09/2013","22.5",1447,"ger","high"
"29/10/2013","19.5",700,"ger","high"
"29/10/2013","19.5",722,"ger","high"
"29/10/2013","19.5",771,"ger","high"
"29/10/2013","19.5",775,"ger","high"
"29/10/2013","19.5",734,"ger","high"
"29/10/2013","19.5",737,"ger","high"
"29/10/2013","19.5",825,"ger","high"
"29/11/2013","21.5",1427,"ger","high"
"29/11/2013","21.5",972,"ger","high"
"29/11/2013","21.5",1468,"ger","high"
"29/11/2013","21.5",1544,"ger","high"
"29/11/2013","21.5",1601,"ger","high"
"29/11/2013","21.5",1668,"ger","high"
"24/03/2014","19.5",809,"ger","high"
"24/03/2014","19.5",805,"ger","high"
"24/03/2014","19.5",797,"ger","high"
"24/03/2014","19.5",668,"ger","high"
"24/03/2014","19.5",722,"ger","high"
"24/03/2014","19.5",757,"ger","high"
"24/03/2014","19.5",781,"ger","high"
"27/03/2014","20.5",752,"ger","high"
"27/03/2014","20.5",972,"ger","high"
"28/03/2014","21.5",1444,"ger","high"
"28/03/2014","21.5",1481,"ger","high"
"10/07/2014","20.5",628,"ger","high"
"10/07/2014","20.5",899,"ger","high"
"10/07/2014","20.5",903,"ger","high"
"10/07/2014","20.5",966,"ger","high"
"10/07/2014","20.5",1028,"ger","high"
"10/07/2014",22,1303,"ger","high"
"10/07/2014",22,1561,"ger","high"
"20/01/2015",22,646,"ger","high"
"20/01/2015",22,832,"ger","high"
"20/01/2015",22,836,"ger","high"
"20/01/2015",22,934,"ger","high"
"20/01/2015",22,938,"ger","high"
"20/01/2015",22,984,"ger","high"
"20/01/2015",22,999,"ger","high"
"20/01/2015","21.5",1313,"ger","high"
"20/01/2015","21.5",1313,"ger","high"
"20/01/2015","21.5",1378,"ger","high"
"20/01/2015","21.5",1378,"ger","high"
"20/01/2015","21.5",1556,"ger","high"
"20/01/2015","21.5",1700,"ger","high"
"02/02/2015",21,710,"ger","high"
"02/02/2015",21,770,"ger","high"
"02/02/2015",21,799,"ger","high"
"02/02/2015",21,916,"ger","high"
"02/09/2015",21,681,"ger","high"
"02/09/2015",21,694,"ger","high"
"02/09/2015",21,715,"ger","high"
"24/03/2015",19,326,"ger","high"
"24/03/2015",19,328,"ger","high"
"24/03/2015",19,370,"ger","high"
"24/03/2015",19,413,"ger","high"
"24/03/2015",19,414,"ger","high"
"24/03/2015",19,452,"ger","high"
"21/04/2015",21,660,"ger","high"
"13/05/2015",21,580,"ger","high"
"13/05/2015",21,590,"ger","high"
"13/05/2015",21,788,"ger","high"
"13/05/2015",21,951,"ger","high"
"13/05/2015",21,1105,"ger","high"
"13/05/2015",21,1111,"ger","high"
"13/05/2015",21,1180,"ger","high"
"30/06/2015",22,1092,"ger","high"
"30/06/2015",22,1158,"ger","high"
"30/06/2015",22,1210,"ger","high"
"27/07/2015",21,1035,"ger","high"
"27/07/2015",21,1040,"ger","high"
"27/07/2015",21,1041,"ger","high"
"27/07/2015",21,1072,"ger","high"
"27/07/2015",21,1076,"ger","high"
"13/08/2015",22,700,"ger","high"
"13/08/2015",22,721,"ger","high"
"13/08/2015",22,856,"ger","high"
"13/08/2015",22,924,"ger","high"
"21/08/2015",23,2118,"ger","high"
"21/08/2015",23,2180,"ger","high"
"21/08/2015",23,2202,"ger","high"
"21/08/2015",23,2233,"ger","high"
"21/08/2015",23,2270,"ger","high"
"23/09/2015",23,988,"ger","high"
"23/09/2015",23,1131,"ger","high"
"17/11/2015","21.5",1240,"ger","high"
"17/11/2015","21.5",1433,"ger","high"
"17/11/2015","21.5",1453,"ger","high"
"17/11/2015","21.5",1471,"ger","high"
"17/11/2015","21.5",1490,"ger","high"
"17/11/2015","21.5",1576,"ger","high"
"17/11/2015","21.5",1698,"ger","high"
"10/05/2016",20,520,"ger","high"
"10/05/2016",20,565,"ger","high"
"10/05/2016",20,612,"ger","high"
"03/03/2020","20.5",634,"ger","medium"
