times	variable	value	tissue	species	type
2.09090909090909	pred.bat.hind.limb	180.125524551288	hind-limb	bat	4 curves
2.11111111111111	pred.bat.hind.limb	172.792618431781	hind-limb	bat	4 curves
2.13131313131313	pred.bat.hind.limb	165.482259038566	hind-limb	bat	4 curves
2.15151515151515	pred.bat.hind.limb	158.217320015743	hind-limb	bat	4 curves
2.17171717171717	pred.bat.hind.limb	151.019467536469	hind-limb	bat	4 curves
2.19191919191919	pred.bat.hind.limb	143.909072241496	hind-limb	bat	4 curves
2.21212121212121	pred.bat.hind.limb	136.905135646047	hind-limb	bat	4 curves
2.23232323232323	pred.bat.hind.limb	130.025231074951	hind-limb	bat	4 curves
2.25252525252525	pred.bat.hind.limb	123.285459018087	hind-limb	bat	4 curves
2.27272727272727	pred.bat.hind.limb	116.700416639455	hind-limb	bat	4 curves
2.29292929292929	pred.bat.hind.limb	110.283181025832	hind-limb	bat	4 curves
2.31313131313131	pred.bat.hind.limb	104.045305626176	hind-limb	bat	4 curves
2.33333333333333	pred.bat.hind.limb	97.9968292123849	hind-limb	bat	4 curves
2.35353535353535	pred.bat.hind.limb	92.1462965864954	hind-limb	bat	4 curves
2.37373737373737	pred.bat.hind.limb	86.5007901696674	hind-limb	bat	4 curves
2.39393939393939	pred.bat.hind.limb	81.0659715348903	hind-limb	bat	4 curves
2.41414141414141	pred.bat.hind.limb	75.846131888224	hind-limb	bat	4 curves
2.43434343434343	pred.bat.hind.limb	70.8442504625593	hind-limb	bat	4 curves
2.45454545454545	pred.bat.hind.limb	66.0620597628818	hind-limb	bat	4 curves
2.47474747474747	pred.bat.hind.limb	61.5001165922696	hind-limb	bat	4 curves
2.49494949494949	pred.bat.hind.limb	57.1578777924897	hind-limb	bat	4 curves
2.51515151515152	pred.bat.hind.limb	53.0337796511079	hind-limb	bat	4 curves
2.53535353535354	pred.bat.hind.limb	49.1253199573177	hind-limb	bat	4 curves
2.55555555555556	pred.bat.hind.limb	45.4291417299505	hind-limb	bat	4 curves
2.57575757575758	pred.bat.hind.limb	41.9411176920194	hind-limb	bat	4 curves
2.5959595959596	pred.bat.hind.limb	38.6564346252088	hind-limb	bat	4 curves
2.61616161616162	pred.bat.hind.limb	35.5696768035448	hind-limb	bat	4 curves
2.63636363636364	pred.bat.hind.limb	32.6749077766005	hind-limb	bat	4 curves
2.65656565656566	pred.bat.hind.limb	29.9657498475685	hind-limb	bat	4 curves
2.67676767676768	pred.bat.hind.limb	27.4354606690253	hind-limb	bat	4 curves
2.6969696969697	pred.bat.hind.limb	25.0770064578714	hind-limb	bat	4 curves
2.71717171717172	pred.bat.hind.limb	22.8831314095655	hind-limb	bat	4 curves
2.73737373737374	pred.bat.hind.limb	20.8464229692323	hind-limb	bat	4 curves
