"date_litter" "stage" "weight" "species" "confidence"
"1629" "28/08/20" 21.5 416 "aco" "medium"
"1630" "28/08/20" 21.5 422 "aco" "medium"
"1631" "14/09/20" 24.5 772 "aco" "medium"
"1632" "14/09/20" 24.5 1044 "aco" "medium"
"1633" "24/06/20" 20.5 658 "ger" "medium"
"1634" "24/06/20" 20.5 661 "ger" "medium"
"1635" "24/06/20" 20.5 695 "ger" "medium"
"1636" "24/06/20" 20.5 600 "ger" "medium"
"1637" "24/06/20" 20.5 602 "ger" "medium"
"1638" "24/06/20" 20.5 724 "ger" "medium"
"1639" "24/06/20" 21.5 967 "ger" "medium"
"1640" "24/06/20" 21.5 988 "ger" "medium"
"1641" "24/06/20" 21.5 1067 "ger" "medium"
"1642" "24/06/20" 21.5 1094 "ger" "medium"
"1643" "24/06/20" 21.5 1007 "ger" "medium"
"1644" "24/06/20" 21.5 967 "ger" "medium"
"1645" "18/08/20" 20.5 577 "ger" "medium"
"1646" "18/08/20" 20.5 615 "ger" "medium"
"1647" "18/08/20" 20.5 618 "ger" "medium"
"1648" "18/08/20" 20.5 646 "ger" "medium"
"1649" "18/08/20" 20.5 657 "ger" "medium"
"1650" "18/08/20" 21.5 781 "ger" "medium"
"1651" "18/08/20" 21.5 824 "ger" "medium"
"1652" "18/08/20" 21.5 856 "ger" "medium"
"1653" "18/08/20" 21.5 1099 "ger" "medium"
"1654" "01/09/20" 20.5 530 "ger" "medium"
"1655" "01/09/20" 20.5 667 "ger" "medium"
"1656" "01/09/20" 20.5 676 "ger" "medium"
"1657" "01/09/20" 20.5 615 "ger" "medium"
"1658" "01/09/20" 20.5 626 "ger" "medium"
"1659" "01/09/20" 20.5 700 "ger" "medium"
"1660" "01/09/20" 20.5 703 "ger" "medium"
"1661" "01/09/20" 20.5 434 "ger" "medium"
"1662" "07/09/20" 20.5 610 "ger" "medium"
"1663" "07/09/20" 20.5 629 "ger" "medium"
"1664" "07/09/20" 20.5 631 "ger" "medium"
"1665" "07/09/20" 20.5 639 "ger" "medium"
"1666" "07/09/20" 20.5 733 "ger" "medium"
"1667" "07/09/20" 20.5 671 "ger" "medium"
"1668" "07/09/20" 20.5 529 "ger" "medium"
"1669" "07/09/20" 20.5 550 "ger" "medium"
"1670" "2/27/2018" 15 314 "mus" "medium"
"1671" "2/27/2018" 15 421 "mus" "medium"
"1672" "2/27/2018" 15 330 "mus" "medium"
"1673" "2/27/2018" 15 381 "mus" "medium"
"1674" "2/27/2018" 15 351 "mus" "medium"
"1675" "2/27/2018" 15 355 "mus" "medium"
"1676" "2/27/2018" 15 406 "mus" "medium"
"1677" "2/27/2018" 15 405 "mus" "medium"
"1678" "2/27/2018" 15 387 "mus" "medium"
"1679" "2/27/2018" 15 390 "mus" "medium"
"1680" "2/27/2018" 15 389 "mus" "medium"
"1681" "2/27/2018" 15 362 "mus" "medium"
"1682" "2/27/2018" 15 362 "mus" "medium"
"1683" "2/27/2018" 15 364 "mus" "medium"
"1684" "2/27/2018" 15 364 "mus" "medium"
"1685" "2/27/2018" 15 367 "mus" "medium"
"1686" "03/07/18" 15 355 "mus" "medium"
"1687" "03/07/18" 15 360 "mus" "medium"
"1688" "03/07/18" 15 364 "mus" "medium"
"1689" "03/07/18" 15 369 "mus" "medium"
"1690" "03/07/18" 15 376 "mus" "medium"
"1691" "03/07/18" 15 387 "mus" "medium"
"1692" "03/07/18" 15 383 "mus" "medium"
"1693" "03/07/18" 15 396 "mus" "medium"
"1694" "03/07/18" 15 408 "mus" "medium"
"1695" "03/07/18" 15 341 "mus" "medium"
"1696" "03/07/18" 15 341 "mus" "medium"
"1697" "03/07/18" 15 347 "mus" "medium"
"1698" "03/07/18" 15 345 "mus" "medium"
"1699" "03/07/18" 15 341 "mus" "medium"
"1700" "03/09/18" 16 567 "mus" "medium"
"1701" "03/09/18" 16 596 "mus" "medium"
"1702" "03/09/18" 16 612 "mus" "medium"
"1703" "03/09/18" 16 615 "mus" "medium"
"1704" "03/09/18" 16 623 "mus" "medium"
"1705" "03/09/18" 16 624 "mus" "medium"
"1706" "03/09/18" 16 632 "mus" "medium"
"1707" "03/09/18" 16 635 "mus" "medium"
"1708" "03/09/18" 16 519 "mus" "medium"
"1709" "03/09/18" 16 539 "mus" "medium"
"1710" "03/09/18" 16 453 "mus" "medium"
"1711" "3/15/2018" 16 300 "mus" "medium"
"1712" "3/15/2018" 16 297 "mus" "medium"
"1713" "3/15/2018" 16 355 "mus" "medium"
"1714" "3/15/2018" 16 331 "mus" "medium"
"1715" "3/15/2018" 16 332 "mus" "medium"
"1716" "3/15/2018" 16 326 "mus" "medium"
"1717" "3/15/2018" 16 329 "mus" "medium"
"1718" "3/15/2018" 16 310 "mus" "medium"
"1719" "3/15/2018" 16 310 "mus" "medium"
"1720" "3/15/2018" 16 315 "mus" "medium"
"1721" "3/15/2018" 16 316 "mus" "medium"
"1722" "3/15/2018" 16 317 "mus" "medium"
"1723" "3/15/2018" 16 340 "mus" "medium"
"1724" "3/15/2018" 16 340 "mus" "medium"
"1725" "3/15/2018" 16 293 "mus" "medium"
"1726" "3/23/2018" 17 878 "mus" "medium"
"1727" "3/23/2018" 17 879 "mus" "medium"
"1728" "3/23/2018" 17 870 "mus" "medium"
"1729" "3/23/2018" 17 777 "mus" "medium"
"1730" "3/23/2018" 17 773 "mus" "medium"
"1731" "3/23/2018" 17 779 "mus" "medium"
"1732" "3/23/2018" 17 808 "mus" "medium"
"1733" "3/23/2018" 17 806 "mus" "medium"
"1734" "3/23/2018" 17 854 "mus" "medium"
"1735" "3/23/2018" 17 854 "mus" "medium"
"1736" "3/23/2018" 17 750 "mus" "medium"
"1737" "3/23/2018" 17 744 "mus" "medium"
"1738" "3/23/2018" 17 733 "mus" "medium"
"1739" "3/23/2018" 17 711 "mus" "medium"
"1740" "3/23/2018" 17 825 "mus" "medium"
"1741" "3/23/2018" 17 842 "mus" "medium"
"1742" "3/23/2018" 17 761 "mus" "medium"
"1743" "06/08/18" 16 539 "mus" "medium"
"1744" "06/08/18" 16 506 "mus" "medium"
"1745" "06/08/18" 16 498 "mus" "medium"
"1746" "06/08/18" 16 499 "mus" "medium"
"1747" "06/08/18" 16 570 "mus" "medium"
"1748" "06/08/18" 16 573 "mus" "medium"
"1749" "06/08/18" 16 575 "mus" "medium"
"1750" "06/08/18" 16 577 "mus" "medium"
"1751" "06/08/18" 16 549 "mus" "medium"
"1752" "06/08/18" 16 553 "mus" "medium"
"1753" "06/08/18" 16 557 "mus" "medium"
"1754" "06/08/18" 16 528 "mus" "medium"
"1755" "06/08/18" 16 532 "mus" "medium"
"1756" "06/08/18" 16 516 "mus" "medium"
"1757" "6/14/2018" 15 341 "mus" "medium"
"1758" "6/14/2018" 15 345 "mus" "medium"
"1759" "6/14/2018" 15 395 "mus" "medium"
"1760" "6/14/2018" 15 396 "mus" "medium"
"1761" "6/14/2018" 15 373 "mus" "medium"
"1762" "6/14/2018" 15 373 "mus" "medium"
"1763" "6/14/2018" 15 375 "mus" "medium"
"1764" "6/14/2018" 15 379 "mus" "medium"
"1765" "6/14/2018" 15 382 "mus" "medium"
"1766" "6/14/2018" 15 384 "mus" "medium"
"1767" "6/14/2018" 15 377 "mus" "medium"
"1768" "6/14/2018" 15 404 "mus" "medium"
"1769" "6/15/2018" 15.5 470 "mus" "medium"
"1770" "6/15/2018" 15.5 490 "mus" "medium"
"1771" "6/15/2018" 15.5 494 "mus" "medium"
"1772" "6/15/2018" 15.5 450 "mus" "medium"
"1773" "6/15/2018" 15.5 459 "mus" "medium"
"1774" "6/15/2018" 15.5 428 "mus" "medium"
"1775" "6/15/2018" 15.5 417 "mus" "medium"
"1776" "6/15/2018" 15.5 393 "mus" "medium"
"1777" "6/15/2018" 15.5 403 "mus" "medium"
"1778" "6/15/2018" 15.5 344 "mus" "medium"
"1779" "6/15/2018" 15.5 323 "mus" "medium"
"1780" "7/13/2018" 17 782 "mus" "medium"
"1781" "7/13/2018" 17 825 "mus" "medium"
"1782" "7/13/2018" 17 825 "mus" "medium"
"1783" "7/13/2018" 17 853 "mus" "medium"
"1784" "7/13/2018" 17 871 "mus" "medium"
"1785" "7/13/2018" 17 890 "mus" "medium"
"1786" "7/13/2018" 17 894 "mus" "medium"
"1787" "7/13/2018" 17 923 "mus" "medium"
"1788" "7/13/2018" 17 935 "mus" "medium"
"1789" "7/13/2018" 17 974 "mus" "medium"
"1790" "7/13/2018" 17 1018 "mus" "medium"
"1791" "7/13/2018" 17 1030 "mus" "medium"
"1792" "7/27/2018" 14.5 330 "mus" "medium"
"1793" "7/27/2018" 14.5 343 "mus" "medium"
"1794" "7/27/2018" 14.5 360 "mus" "medium"
"1795" "7/27/2018" 14.5 383 "mus" "medium"
"1796" "7/27/2018" 14.5 390 "mus" "medium"
"1797" "7/27/2018" 14.5 392 "mus" "medium"
"1798" "7/27/2018" 14.5 391 "mus" "medium"
"1799" "7/27/2018" 14.5 393 "mus" "medium"
"1800" "7/27/2018" 14.5 403 "mus" "medium"
"1801" "7/27/2018" 14.5 403 "mus" "medium"
"1802" "7/27/2018" 14.5 405 "mus" "medium"
"1803" "7/27/2018" 14.5 406 "mus" "medium"
"1804" "7/27/2018" 14.5 407 "mus" "medium"
"1805" "7/27/2018" 14.5 411 "mus" "medium"
"1806" "7/27/2018" 14.5 412 "mus" "medium"
"1807" "7/27/2018" 14.5 412 "mus" "medium"
"1808" "7/27/2018" 14.5 435 "mus" "medium"
"1809" "10/08/18" 18.5 1075 "mus" "medium"
"1810" "10/08/18" 18.5 1272 "mus" "medium"
"1811" "10/08/18" 18.5 1280 "mus" "medium"
"1812" "10/08/18" 18.5 1298 "mus" "medium"
"1813" "10/08/18" 18.5 1330 "mus" "medium"
"1814" "10/08/18" 18.5 1357 "mus" "medium"
"1815" "10/08/18" 18.5 1360 "mus" "medium"
"1816" "10/08/18" 18.5 1417 "mus" "medium"
"1817" "10/08/18" 18.5 1427 "mus" "medium"
"1818" "10/08/18" 18.5 1430 "mus" "medium"
"1819" "10/08/18" 18.5 1480 "mus" "medium"
"1820" "10/08/18" 18.5 1485 "mus" "medium"
"1821" "10/08/18" 18.5 1493 "mus" "medium"
"1822" "10/08/18" 18.5 1676 "mus" "medium"
"1823" "10/16/2018" 14.5 167 "mus" "medium"
"1824" "10/16/2018" 14.5 200 "mus" "medium"
"1825" "10/16/2018" 14.5 201 "mus" "medium"
"1826" "10/16/2018" 14.5 218 "mus" "medium"
"1827" "10/16/2018" 14.5 229 "mus" "medium"
"1828" "10/16/2018" 14.5 230 "mus" "medium"
"1829" "10/16/2018" 14.5 245 "mus" "medium"
"1830" "10/16/2018" 14.5 250 "mus" "medium"
"1831" "10/16/2018" 14.5 254 "mus" "medium"
"1832" "10/16/2018" 14.5 263 "mus" "medium"
"1833" "10/16/2018" 14.5 264 "mus" "medium"
"1834" "10/16/2018" 14.5 267 "mus" "medium"
"1835" "10/12/18" 17.5 1087 "mus" "medium"
"1836" "10/12/18" 17.5 1251 "mus" "medium"
"1837" "10/12/18" 17.5 1256 "mus" "medium"
"1838" "10/12/18" 17.5 1292 "mus" "medium"
"1839" "10/12/18" 17.5 1333 "mus" "medium"
"1840" "10/12/18" 17.5 1340 "mus" "medium"
"1841" "10/12/18" 17.5 1400 "mus" "medium"
"1842" "02/05/19" 11.5 50 "mus" "medium"
"1843" "02/05/19" 11.5 55 "mus" "medium"
"1844" "02/05/19" 11.5 53 "mus" "medium"
"1845" "02/05/19" 11.5 56 "mus" "medium"
"1846" "02/05/19" 11.5 64 "mus" "medium"
"1847" "02/05/19" 11.5 67 "mus" "medium"
"1848" "02/05/19" 11.5 59 "mus" "medium"
"1849" "04/04/19" 19.5 1923 "mus" "medium"
"1850" "03/19/2019" 12.5 98 "mus" "medium"
"1851" "03/19/2019" 12.5 94 "mus" "medium"
"1852" "03/19/2019" 12.5 110 "mus" "medium"
"1853" "03/19/2019" 12.5 115 "mus" "medium"
"1854" "03/19/2019" 12.5 102 "mus" "medium"
"1855" "03/19/2019" 12.5 102 "mus" "medium"
"1856" "03/19/2019" 12.5 80 "mus" "medium"
"1857" "03/19/2019" 12.5 85 "mus" "medium"
"1858" "03/19/2019" 12.5 98 "mus" "medium"
"1859" "03/19/2019" 12.5 94 "mus" "medium"
"1860" "01/04/19" 19.5 1800 "mus" "medium"
"1861" "01/04/19" 19.5 1807 "mus" "medium"
"1862" "01/04/19" 19.5 1705 "mus" "medium"
"1863" "01/04/19" 19.5 1835 "mus" "medium"
"1864" "01/04/19" 19.5 2039 "mus" "medium"
"1865" "01/04/19" 19.5 1858 "mus" "medium"
"1866" "01/04/19" 19.5 1938 "mus" "medium"
"1867" "01/04/19" 19.5 1916 "mus" "medium"
"1868" "01/04/19" 19.5 1840 "mus" "medium"
"1869" "01/04/19" 19.5 2000 "mus" "medium"
"1870" "01/04/19" 19.5 1866 "mus" "medium"
"1871" "01/04/19" 19.5 1876 "mus" "medium"
"1872" "01/04/19" 19.5 1923 "mus" "medium"
"1873" "02/04/19" 13.5 153 "mus" "medium"
"1874" "02/04/19" 13.5 154 "mus" "medium"
"1875" "02/04/19" 13.5 156 "mus" "medium"
"1876" "02/04/19" 13.5 170 "mus" "medium"
"1877" "02/04/19" 13.5 174 "mus" "medium"
"1878" "02/04/19" 13.5 160 "mus" "medium"
"1879" "02/04/19" 13.5 163 "mus" "medium"
"1880" "02/04/19" 13.5 131 "mus" "medium"
"1881" "02/04/19" 13.5 134 "mus" "medium"
"1882" "02/04/19" 13.5 137 "mus" "medium"
"1883" "24/01/20" 14.5 293 "mus" "medium"
"1884" "24/01/20" 14.5 293.5 "mus" "medium"
"1885" "24/01/20" 14.5 302 "mus" "medium"
"1886" "24/01/20" 14.5 303 "mus" "medium"
"1887" "24/01/20" 14.5 307 "mus" "medium"
"1888" "24/01/20" 14.5 276 "mus" "medium"
"1889" "24/01/20" 14.5 313 "mus" "medium"
"1890" "24/01/20" 14.5 321 "mus" "medium"
"1891" "24/01/20" 14.5 326 "mus" "medium"
"1892" "24/01/20" 14.5 338 "mus" "medium"
"1893" "24/01/20" 14.5 332 "mus" "medium"
"1894" "24/01/20" 14.5 345 "mus" "medium"
"1895" "06/02/20" 14.5 268 "mus" "medium"
"1896" "06/02/20" 14.5 268 "mus" "medium"
"1897" "06/02/20" 14.5 305 "mus" "medium"
"1898" "06/02/20" 14.5 305 "mus" "medium"
"1899" "06/02/20" 14.5 301 "mus" "medium"
"1900" "06/02/20" 14.5 301 "mus" "medium"
"1901" "06/02/20" 14.5 286 "mus" "medium"
"1902" "06/02/20" 14.5 287 "mus" "medium"
"1903" "06/02/20" 14.5 291 "mus" "medium"
"1904" "06/02/20" 14.5 291 "mus" "medium"
"1905" "06/02/20" 14.5 291 "mus" "medium"
"1906" "06/02/20" 14.5 314 "mus" "medium"
"1907" "06/02/20" 14.5 321 "mus" "medium"
"1908" "06/02/20" 14.5 332 "mus" "medium"
"1909" "12/02/20" 15.5 442 "mus" "medium"
"1910" "12/02/20" 15.5 450 "mus" "medium"
"1911" "12/02/20" 15.5 458 "mus" "medium"
"1912" "12/02/20" 15.5 462 "mus" "medium"
"1913" "12/02/20" 15.5 462 "mus" "medium"
"1914" "12/02/20" 15.5 428 "mus" "medium"
"1915" "12/02/20" 15.5 428 "mus" "medium"
"1916" "12/02/20" 15.5 431 "mus" "medium"
"1917" "12/02/20" 15.5 434 "mus" "medium"
"1918" "12/02/20" 15.5 475 "mus" "medium"
"1919" "12/02/20" 15.5 507 "mus" "medium"
"1920" "12/02/20" 15.5 573 "mus" "medium"
"1921" "13/02/20" 14.5 270 "mus" "medium"
"1922" "13/02/20" 14.5 274 "mus" "medium"
"1923" "13/02/20" 14.5 287 "mus" "medium"
"1924" "13/02/20" 14.5 288 "mus" "medium"
"1925" "13/02/20" 14.5 296 "mus" "medium"
"1926" "13/02/20" 14.5 297 "mus" "medium"
"1927" "13/02/20" 14.5 317 "mus" "medium"
"1928" "13/02/20" 14.5 326 "mus" "medium"
"1929" "13/02/20" 14.5 263 "mus" "medium"
"1930" "13/02/20" 14.5 308 "mus" "medium"
"1931" "05/03/20" 15.5 664 "mus" "medium"
"1932" "05/03/20" 15.5 666 "mus" "medium"
"1933" "05/03/20" 15.5 558 "mus" "medium"
"1934" "05/03/20" 15.5 565 "mus" "medium"
"1935" "05/03/20" 15.5 683 "mus" "medium"
"1936" "05/03/20" 15.5 584 "mus" "medium"
"1937" "05/03/20" 15.5 648 "mus" "medium"
"1938" "04/09/20" 14.5 325 "mus" "ask_sophie(14.5( limite 15.0) )"
"1939" "04/09/20" 14.5 343 "mus" "ask_sophie(14.5( limite 15.0) )"
"1940" "04/09/20" 14.5 372 "mus" "ask_sophie(14.5( limite 15.0) )"
"1941" "04/09/20" 14.5 284 "mus" "ask_sophie(14.5( limite 15.0) )"
"1942" "04/09/20" 14.5 292 "mus" "ask_sophie(14.5( limite 15.0) )"
"1943" "04/09/20" 14.5 298 "mus" "ask_sophie(14.5( limite 15.0) )"
"1944" "04/09/20" 14.5 302 "mus" "ask_sophie(14.5( limite 15.0) )"
"1945" "04/09/20" 14.5 303 "mus" "ask_sophie(14.5( limite 15.0) )"
"1946" "04/09/20" 14.5 307 "mus" "ask_sophie(14.5( limite 15.0) )"
"1947" "04/09/20" 14.5 312 "mus" "ask_sophie(14.5( limite 15.0) )"
"1948" "04/09/20" 14.5 328 "mus" "ask_sophie(14.5( limite 15.0) )"
"1949" "04/09/20" 14.5 332 "mus" "ask_sophie(14.5( limite 15.0) )"
"1950" "04/09/20" 14.5 339 "mus" "ask_sophie(14.5( limite 15.0) )"
"1951" "11/09/20" 14.5 261 "mus" "medium"
"1952" "11/09/20" 14.5 261 "mus" "medium"
"1953" "11/09/20" 14.5 279 "mus" "medium"
"1954" "11/09/20" 14.5 279 "mus" "medium"
"1955" "11/09/20" 14.5 301 "mus" "medium"
"1956" "11/09/20" 14.5 303 "mus" "medium"
"1957" "11/09/20" 14.5 233 "mus" "medium"
"1958" "11/09/20" 14.5 274 "mus" "medium"
"1959" "11/09/20" 14.5 307 "mus" "medium"
"1960" "11/09/20" 14.5 324 "mus" "medium"
"1961" "11/09/20" 14.5 330 "mus" "medium"
"1962" "11/09/20" 14.5 337 "mus" "medium"
"1963" "18/09/20" 15.5 488 "mus" "medium"
"1964" "18/09/20" 15.5 490 "mus" "medium"
"1965" "18/09/20" 15.5 500 "mus" "medium"
"1966" "18/09/20" 15.5 500 "mus" "medium"
"1967" "18/09/20" 15.5 519 "mus" "medium"
"1968" "18/09/20" 15.5 520 "mus" "medium"
"1969" "18/09/20" 15.5 424 "mus" "medium"
"1970" "18/09/20" 15.5 432 "mus" "medium"
"1971" "18/09/20" 15.5 467 "mus" "medium"
"1972" "18/09/20" 15.5 493 "mus" "medium"
"1973" "18/09/20" 15.5 493 "mus" "medium"
"1974" "18/09/20" 15.5 502 "mus" "medium"
"1975" "29/08/2013" 23.5 2281 "ger" "high"
"1976" "29/08/2013" 23.5 2517 "ger" "high"
"1977" "29/08/2013" 23.5 2852 "ger" "high"
"1978" "29/08/2013" 23.5 2847 "ger" "high"
"1979" "29/08/2013" 23.5 2860 "ger" "high"
"1980" "12/09/2013" 22.5 1161 "ger" "high"
"1981" "12/09/2013" 22.5 1242 "ger" "high"
"1982" "12/09/2013" 22.5 1398 "ger" "high"
"1983" "12/09/2013" 22.5 1453 "ger" "high"
"1984" "12/09/2013" 22.5 1480 "ger" "high"
"1985" "12/09/2013" 22.5 1606 "ger" "high"
"1986" "12/09/2013" 22.5 1447 "ger" "high"
"1987" "29/10/2013" 19.5 700 "ger" "high"
"1988" "29/10/2013" 19.5 722 "ger" "high"
"1989" "29/10/2013" 19.5 771 "ger" "high"
"1990" "29/10/2013" 19.5 775 "ger" "high"
"1991" "29/10/2013" 19.5 734 "ger" "high"
"1992" "29/10/2013" 19.5 737 "ger" "high"
"1993" "29/10/2013" 19.5 825 "ger" "high"
"1994" "29/11/2013" 21.5 1427 "ger" "high"
"1995" "29/11/2013" 21.5 972 "ger" "high"
"1996" "29/11/2013" 21.5 1468 "ger" "high"
"1997" "29/11/2013" 21.5 1544 "ger" "high"
"1998" "29/11/2013" 21.5 1601 "ger" "high"
"1999" "29/11/2013" 21.5 1668 "ger" "high"
"2000" "24/03/2014" 19.5 809 "ger" "high"
"2001" "24/03/2014" 19.5 805 "ger" "high"
"2002" "24/03/2014" 19.5 797 "ger" "high"
"2003" "24/03/2014" 19.5 668 "ger" "high"
"2004" "24/03/2014" 19.5 722 "ger" "high"
"2005" "24/03/2014" 19.5 757 "ger" "high"
"2006" "24/03/2014" 19.5 781 "ger" "high"
"2007" "27/03/2014" 20.5 752 "ger" "high"
"2008" "27/03/2014" 20.5 972 "ger" "high"
"2009" "28/03/2014" 21.5 1444 "ger" "high"
"2010" "28/03/2014" 21.5 1481 "ger" "high"
"2011" "10/07/2014" 20.5 628 "ger" "high"
"2012" "10/07/2014" 20.5 899 "ger" "high"
"2013" "10/07/2014" 20.5 903 "ger" "high"
"2014" "10/07/2014" 20.5 966 "ger" "high"
"2015" "10/07/2014" 20.5 1028 "ger" "high"
"2016" "10/07/2014" 22 1303 "ger" "high"
"2017" "10/07/2014" 22 1561 "ger" "high"
"2018" "20/01/2015" 22 646 "ger" "high"
"2019" "20/01/2015" 22 832 "ger" "high"
"2020" "20/01/2015" 22 836 "ger" "high"
"2021" "20/01/2015" 22 934 "ger" "high"
"2022" "20/01/2015" 22 938 "ger" "high"
"2023" "20/01/2015" 22 984 "ger" "high"
"2024" "20/01/2015" 22 999 "ger" "high"
"2025" "20/01/2015" 21.5 1313 "ger" "high"
"2026" "20/01/2015" 21.5 1313 "ger" "high"
"2027" "20/01/2015" 21.5 1378 "ger" "high"
"2028" "20/01/2015" 21.5 1378 "ger" "high"
"2029" "20/01/2015" 21.5 1556 "ger" "high"
"2030" "20/01/2015" 21.5 1700 "ger" "high"
"2031" "02/02/2015" 21 710 "ger" "high"
"2032" "02/02/2015" 21 770 "ger" "high"
"2033" "02/02/2015" 21 799 "ger" "high"
"2034" "02/02/2015" 21 916 "ger" "high"
"2035" "02/09/2015" 21 681 "ger" "high"
"2036" "02/09/2015" 21 694 "ger" "high"
"2037" "02/09/2015" 21 715 "ger" "high"
"2038" "24/03/2015" 19 326 "ger" "high"
"2039" "24/03/2015" 19 328 "ger" "high"
"2040" "24/03/2015" 19 370 "ger" "high"
"2041" "24/03/2015" 19 413 "ger" "high"
"2042" "24/03/2015" 19 414 "ger" "high"
"2043" "24/03/2015" 19 452 "ger" "high"
"2044" "21/04/2015" 21 660 "ger" "high"
"2045" "13/05/2015" 21 580 "ger" "high"
"2046" "13/05/2015" 21 590 "ger" "high"
"2047" "13/05/2015" 21 788 "ger" "high"
"2048" "13/05/2015" 21 951 "ger" "high"
"2049" "13/05/2015" 21 1105 "ger" "high"
"2050" "13/05/2015" 21 1111 "ger" "high"
"2051" "13/05/2015" 21 1180 "ger" "high"
"2052" "30/06/2015" 22 1092 "ger" "high"
"2053" "30/06/2015" 22 1158 "ger" "high"
"2054" "30/06/2015" 22 1210 "ger" "high"
"2055" "27/07/2015" 21 1035 "ger" "high"
"2056" "27/07/2015" 21 1040 "ger" "high"
"2057" "27/07/2015" 21 1041 "ger" "high"
"2058" "27/07/2015" 21 1072 "ger" "high"
"2059" "27/07/2015" 21 1076 "ger" "high"
"2060" "13/08/2015" 22 700 "ger" "high"
"2061" "13/08/2015" 22 721 "ger" "high"
"2062" "13/08/2015" 22 856 "ger" "high"
"2063" "13/08/2015" 22 924 "ger" "high"
"2064" "21/08/2015" 23 2118 "ger" "high"
"2065" "21/08/2015" 23 2180 "ger" "high"
"2066" "21/08/2015" 23 2202 "ger" "high"
"2067" "21/08/2015" 23 2233 "ger" "high"
"2068" "21/08/2015" 23 2270 "ger" "high"
"2069" "23/09/2015" 23 988 "ger" "high"
"2070" "23/09/2015" 23 1131 "ger" "high"
"2071" "17/11/2015" 21.5 1240 "ger" "high"
"2072" "17/11/2015" 21.5 1433 "ger" "high"
"2073" "17/11/2015" 21.5 1453 "ger" "high"
"2074" "17/11/2015" 21.5 1471 "ger" "high"
"2075" "17/11/2015" 21.5 1490 "ger" "high"
"2076" "17/11/2015" 21.5 1576 "ger" "high"
"2077" "17/11/2015" 21.5 1698 "ger" "high"
"2078" "10/05/2016" 20 520 "ger" "high"
"2079" "10/05/2016" 20 565 "ger" "high"
"2080" "10/05/2016" 20 612 "ger" "high"
"2081" "03/03/2020" 20.5 634 "ger" "medium"
"2082" "03/03/2020" 20.5 638 "ger" "medium"
"2083" "03/03/2020" 20.5 693 "ger" "medium"
"2084" "03/03/2020" 20.5 742 "ger" "medium"
"2085" "03/03/2020" 20.5 755 "ger" "medium"
"2086" "03/03/2020" 20.5 666 "ger" "medium"
"2087" "03/03/2020" 20.5 715 "ger" "medium"
"2088" "03/03/2020" 20.5 723 "ger" "medium"
"2089" "11/06/2020" 22.5 1290 "ger" "medium"
"2090" "11/06/2020" 22.5 1332 "ger" "medium"
"2091" "11/06/2020" 22.5 1870 "ger" "medium"
"2092" "11/06/2020" 22.5 1787 "ger" "medium"
"2093" "11/06/2020" 22.5 1881 "ger" "medium"
"2094" "11/06/2020" 22.5 1883 "ger" "medium"
"2095" "11/06/2020" 22.5 1559 "ger" "medium"
"2096" "11/06/2020" 22.5 2280 "ger" "medium"
"2097" "11/06/2020" 22.5 1999 "ger" "medium"
"2098" "11/06/2020" 22.5 2005 "ger" "medium"
"2099" "22/06/2020" 20.5 658 "ger" "medium"
"2100" "22/06/2020" 20.5 661 "ger" "medium"
"2101" "22/06/2020" 20.5 695 "ger" "medium"
"2102" "22/06/2020" 20.5 600 "ger" "medium"
"2103" "22/06/2020" 20.5 602 "ger" "medium"
"2104" "22/06/2020" 20.5 724 "ger" "medium"
"2105" "22/06/2020" 21.5 967 "ger" "medium"
"2106" "22/06/2020" 21.5 988 "ger" "medium"
"2107" "22/06/2020" 21.5 1067 "ger" "medium"
"2108" "22/06/2020" 21.5 1094 "ger" "medium"
"2109" "22/06/2020" 21.5 1007 "ger" "medium"
"2110" "22/06/2020" 21.5 967 "ger" "low"
"2111" "08/07/2020" 21.5 1009 "ger" "low"
"2112" "08/07/2020" 21.5 1010 "ger" "low"
"2113" "08/07/2020" 21.5 1132 "ger" "low"
"2114" "08/07/2020" 21.5 1178 "ger" "low"
"2115" "08/07/2020" 21.5 1068 "ger" "low"
"2116" "18/08/2020" 19.5 577 "ger" "medium"
"2117" "18/08/2020" 19.5 615 "ger" "medium"
"2118" "18/08/2020" 19.5 618 "ger" "medium"
"2119" "18/08/2020" 19.5 646 "ger" "medium"
"2120" "18/08/2020" 19.5 657 "ger" "medium"
"2121" "18/08/2020" 20.5 781 "ger" "medium"
"2122" "18/08/2020" 20.5 824 "ger" "medium"
"2123" "18/08/2020" 20.5 856 "ger" "medium"
"2124" "18/08/2020" 20.5 1099 "ger" "medium"
"2125" "01/09/2020" 19.5 530 "ger" "medium"
"2126" "01/09/2020" 19.5 667 "ger" "medium"
"2127" "01/09/2020" 19.5 676 "ger" "medium"
"2128" "01/09/2020" 19.5 615 "ger" "medium"
"2129" "01/09/2020" 19.5 626 "ger" "medium"
"2130" "01/09/2020" 19.5 700 "ger" "medium"
"2131" "01/09/2020" 19.5 703 "ger" "medium"
"2132" "01/09/2020" 19.5 434 "ger" "medium"
"2133" "07/09/2020" 20.5 610 "ger" "medium"
"2134" "07/09/2020" 20.5 629 "ger" "medium"
"2135" "07/09/2020" 20.5 631 "ger" "medium"
"2136" "07/09/2020" 20.5 639 "ger" "medium"
"2137" "07/09/2020" 20.5 733 "ger" "medium"
"2138" "07/09/2020" 20.5 671 "ger" "medium"
